Name,SMILES,Lmax
1684,Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1ccc(c(c1)O)O,292.7
1685,N#CC(=C1N=c2n(C1=NO)cc(cc2)Cl)c1ccc(cc1)C,434.2
1686,OS(=O)(=O)Cc1ccccc1,232.1
1688,N#CC(=C1C=C(C=Cc2ccc(cc2)N(c2ccc(cc2)c2nc3c(s2)cccc3)c2ccccc2)CC(C1)(C)C)C#N,386.6
1689,COc1ccc(cc1)n1c(nc(c1c1ccccc1)c1ccccc1)c1ccc2c(c1)c1ccccc1n2CC,294.7
1690,N#Cc1cnn2c1nc(C)c1c2N(CC1)c1cccc(c1)C,285.9
1691,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N,318.6
1692,c1ccc(cc1)c1cccc(n1)c1nccc(c1)c1ccc(cc1)C=Cc1c2ccccc2cc2c1cccc2,376.9
1693,O=C([C@H](Cc1ccccc1)N)Nc1cccc(n1)c1cccc(n1)c1ccccn1,269.9
1694,CCOC(=O)c1c(C(=O)OCC)c2n(c1C(=O)c1ccc(cc1)Br)c(ccc2)c1ccccn1,338.6
1695,N#Cc1cc(ccc1C#N)[N+](=O)[O-],318.9
1696,Brc1cccc(c1)[N+](=Cc1ccc2c(c1)Sc1c(N2C)cccc1)[O-],336.3
1697,Cc1sc(c(c1)C1=C(C(=O)N(C1=O)Cc1ccccc1)c1cc(sc1C)C)C,356.9
1698,Brc1cc2CCNc2c(c1)[N+](=O)[O-],339.0
1700,Cc1ccc(cc1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2,287.4
1701,O=c1oc(=O)c2c(=O)ccc(=O)c2[nH]c2c1[nH]cn2,416.6
1702,CCc1ccc(cc1)[N+](=O)[O-],315.4
1703,CCOC(=O)C(C(=O)OCC)(C=C(c1ccccc1)c1ccccc1)CC,246.8
1704,Oc1ccccc1c1sc(nc1O)c1ccccn1,316.5
1705,OC(=O)C1=C2Nc3ccccc3C(=O)NC2(C=CC1=O)O,310.6
1706,Cc1ccc2c(c1)C(=CC(N2C)(C)C)C,291.8
1707,COc1ccc(cc1)C(=O)On1c(=O)c2cccc3c2c(c1=S)ccc3,407.0
1708,COc1ccc(cc1)N1c2ccccc2Sc2c1ccc(c2)C=C(C(=O)O)C#N,365.5
1709,O=c1c2ccc(cc2sc2c1cccc2)c1ccc2c3c1ccc1c3c(cc2)ccc1,328.2
1710,O=C(c1ccc(cc1)[N+](=O)[O-])Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],320.8
1711,CNc1ccc2c3c1cccc3c(=O)n(c2=O)C(=O)OC,343.0
1712,Cc1cc(c(cc1c1ccc(cc1)c1nc2c([nH]1)cccc2)C)c1ccc(cc1)c1nc2c([nH]1)cccc2,291.1
1713,CN(c1ccc(cc1)C=Nc1nc(C#N)c(nc1C#N)N=Cc1ccc(cc1)N(C)C)C,383.2
1714,Fc1ccc(cc1)C=CC(=O)c1nccnc1C,357.0
1715,Cc1ccc(cc1)c1cnc(n1C)c1ccc(cc1)c1nc2c(s1)cccc2,314.1
1716,CN(c1ccc(cc1)c1nc2n(c1Cc1ccccc1)cccc2)C,299.8
1717,O=C(Nc1ccccc1c1scc(n1)c1ccccc1)Nc1ccccc1,305.8
1718,Nc1nc(c(s1)c1ccccc1)c1ccccc1,290.1
1719,OC(=O)[C@H](NS(=O)(=O)c1ccc(cc1)N1CCC(CC1)c1ccccc1)Cc1c[nH]c2c1cccc2,264.5
1720,Brc1cc(C)c(c2c1C(=O)c1ccccc1C2=O)N,375.5
1722,C[Si](c1ccc(c2c1cccc2)[Si](O)(C)C)(O)C,292.7
1723,COc1cc(C=C(C(=O)O)C#N)c(cc1n1nnc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)OC,327.7
1724,C1(C)c2cc3c(C#Cc4ccccc4)c4ccccc4c(c3cc2c2c1cccc2)C#Cc1ccccc1,442.5
1725,Cn1c2ccc(cc2c2c1cc(cc2)C(=Cc1ccc(cc1)C#N)C#N)C(=Cc1ccc(cc1)C#N)C#N,306.0
1726,Clc1ccc(c(c1)Cl)COC(c1ccc(cc1Cl)Cl)Cn1cncc1,245.2
1727,COc1nc(NN=Cc2cccc(c2O)OC)nc(n1)NN=Cc1cccc(c1O)OC,296.6
1728,O=C1CN2C(N1)(C)C(c1c2ccc(c1)c1ccccc1)(C)C,261.9
1729,CN(C(=CC=Cc1ccccc1)c1ccc(cc1)C#N)C,332.3
1730,O=Cc1ccc(c(c1)O)OC,298.5
1731,O=C(c1ccccc1)C(=O)C,395.0
1732,c1ccc(cc1)c1ccc(s1)c1cncnc1,291.0
1733,OCCONC(=O)c1ccc(c(c1Nc1ccc(cc1F)C#C)F)F,276.9
1734,CN1c2cc(C=Nc3ccc4c(c3)cccc4)ccc2Sc2c1cccc2,329.3
1735,COc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)Cl,326.4
1736,Oc1cc(=O)n(c2c1cccc2)c1ccccc1,280.8
1737,COc1ccc2c(c1)cc1c(n2C)nc(nc1=O)c1ccccc1,370.4
1738,COc1ccccc1,240.8
1739,COC(=O)[C@H](Cc1ccc2c(c1)nc(o2)c1ccnc2c1cccc2)NC(=O)OC(C)(C)C,307.5
1740,N#CC(=Cc1ccc(cc1)C)c1ccc(cc1)N(c1ccc2c(c1)cccc2)c1ccccc1,327.3
1741,CN(c1ccc2c(c1)nc1c(c2)ccc(c1)N(C)C)C,355.9
1742,Cc1ccc(cc1)n1ncc(c1)c1nc2c([nH]1)cccc2,271.7
1743,CN(c1ccc(cc1)C=C1CCC(=Cc2ccc(cc2)N(C)C)C1=O)C,349.0
1744,OCCN(c1ccc2c3c1cccc3c(=O)n(c2=O)CC(C)C)C,334.1
1746,CC(=O)n1c2ccc(cc2c2c1ccc(c2)Cl)Cl,278.7
1747,Cc1ccc(cc1)Cn1ccc2c1c1[nH]c(=O)c(cc1CC2)S(=O)(=O)c1ccccc1,340.8
1748,OC(=O)C(NC1=CC(=O)C(=C(C1=O)C)NC(C(=O)O)Cc1ccccc1)Cc1ccccc1,436.2
1749,Cc1cc(c(s1)C)C1=C(CC(C1=O)Sc1ccccc1)c1cc(sc1C)C,313.0
1750,OC(=C1C(=O)c2ccccc2S(=O)(=O)N1C)Nc1ccccn1,302.9
1752,NC(=O)c1cc2c(n1Cc1ccccc1)c1nc(ncc1CCC2)Nc1ccccc1,293.5
1753,O1CCN(CC1)c1ccc2c(c1)c1nc3c(nc1cc2)c1cccnc1c1c3cccn1,362.7
1754,Cc1ccc(c(c1)C)O,247.3
1756,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,290.9
1757,c1ccc2c(c1)[nH]c(n2)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1nc2c([nH]1)cccc2,306.5
1758,c1ccc(cc1)[Si](c1ccc(cc1)c1cccc2c1non2)(c1ccc(cc1)c1cccc2c1non2)c1ccccc1,310.4
1760,Brc1ccc(cc1)NC1=C(Br)C(=O)OC1OCc1ccccc1,256.7
1761,CC(=O)Nc1ccc(cc1)c1sc(=S)n(c1C)O,285.9
1763,[O-][N+](=O)c1ccc(cc1)C=Cc1ccc(s1)C=Cc1ccc2c(c1)c(=C1SC=CS1)c1c(c2=C2SC=CS2)cccc1,394.9
1764,N#Cc1cnn2c1nc(C)c1c2N(CC1)c1cccc(c1)Cl,291.6
1765,c1ccc2c(c1)ccc(c2)N=Cc1ccc2c(c1)cccc2,320.1
1766,c1ccc(nc1)N(c1cccc(c1)n1c2ccccc2c2c1cccc2)c1ccccn1,287.9
1767,C(=O)NC(C(=O)NC(CCc1ccccc1)C)C,234.6
1768,c1ccc(cc1)c1ncc(nc1)c1ccccc1,303.7
1769,OC(=O)COc1ccc(cc1Cl)Cl,244.0
1770,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,382.0
1771,CC(=O)Nc1cc(cc2c1c(O)cc(c2)S(=O)(=O)O)S(=O)(=O)O,307.2
1772,OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@@H]([C@@H](O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,398.1
1773,N#CC(=Cc1ccc(cc1)C#Cc1ccc2c3c1cccc3c1c2c(c2ccccc2)c2c(c1c1ccccc1)cccc2)C(=O)O,385.6
1774,N#Cc1cnn2c1nc(C)c1c2N(CC1)c1ccc(cc1)F,283.1
1775,O=Cc1c(C)c2C=CC3(Oc2c2c1oc(=O)cc2C)N(C(C)C)c1c(C3(C)C)cccc1,311.5
1776,N#CC(c1ccc2c(c1)Cc1c2cccc1)C#N,266.6
1777,c1ccc(cc1)c1cccc2c1c1ccccc1C12c2ccccc2c2c1cccc2,270.9
1778,Brc1cnc2c(c1)C(F)(F)c1c2nccc1,279.2
1779,COC(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)N[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C,290.4
1780,O=C1C(=O)Cc2c1cccc2,471.0
1781,O=c1c(c2ccccc2)c2c(n1c1ccccc1)c(c(=O)n2c1ccccc1)c1ccccc1,393.9
1783,c1ccc2c(c1)C1(c3ccc(cc3c3c1ccc(c3)n1c3ccccc3c3c1cccc3)n1c3ccccc3c3c1cccc3)c1c2cccc1,284.7
1784,CC(c1cccc(c1c1ccnc(c1)c1[nH]nc(c1)C(F)(F)F)C(C)C)C,249.1
1785,BrC1=CC(=Nc2ccc(cc2)O)C=C(C1=O)Br,415.8
1786,O=C1CCCN1CCCn1c(Nc2ccc(c(c2)Cl)Cl)nc2c1cc1oc(=O)c(c(c1c2)C)C(=O)N,313.4
1787,COc1c(F)c(F)cc2c1c(=O)c(cn2C)C(=O)c1ccccc1Cc1ccccc1,294.5
1788,Cc1ccc2c(c1)c(N)cc(n2)Cl,283.5
1789,N#CC(=Cc1ccc2c(c1)cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,331.3
1790,COc1ccc(cc1)CNc1ncnc2c1nc([nH]2)C=Cc1ccc(cc1)C#N,333.4
1791,CC[C@@H]([C@H](C(=O)c1ccccc1)[C@H](C(C)C)C[N+](=O)[O-])c1ccccc1,301.8
1792,C[Si](C#Cc1c2cc3c4ccccc4C(c3cc2c(c2c1cccc2)C#C[Si](C)(C)C)(C)C)(C)C,418.4
1793,[O-][N+](=O)c1ccccc1N=NC(=NNc1ccccc1)c1ccccc1,523.9
1794,c1ccc2c(c1)sc1c2cccc1,275.9
1795,BrC1=C(Nc2cccc3c2cccc3)C(OC1=O)OCc1ccccc1,291.1
1796,[O-][N+](=O)c1ccc(cc1)N=NC(=NNc1ccccc1)c1ccccc1,519.9
1797,CCOC(=O)C1=C(NC(=O)C1=NNc1ccccc1O)c1ccccc1,367.1
1798,CCc1cccc(c1NC(=O)n1cc2c(c1)C(=NC(=O)c1ccc(cc1)N1CCN(CC1)C)N=N2)CC,514.1
1799,Clc1ccc(c(c1)Cl)N=NC(=NNc1ccccc1)c1ccccc1,512.7
1800,Oc1ccc(c(c1)O)c1[nH]c2c(n1)c1c(=O)[nH][nH]c(=O)c1cc2,303.1
1801,CCC[C@H]([C@@H](c1ccc(cc1)Br)C[N+](=O)[O-])C=O,293.7
1802,Cc1nn(c(c1)C)c1nc2c(s1)cccc2,265.1
1803,O=C(c1ccc2c(c1)ncn2C(=O)OC(C)(C)C)NC[C@@](C(=O)OCC1c2ccccc2c2c1cccc2)(C(=O)O)N,265.8
1804,[O-][N+](=O)c1ccc(cc1)N=NC(=NNc1ccccc1)c1ccc(cc1)[N+](=O)[O-],510.2
1805,Oc1cccc2c1nc(OCc1ccccc1COc1ccc3c(n1)c(O)ccc3)cc2,304.0
1806,CN1c2ccc(cc2Sc2c1cccc2)N=Cc1cccc2c1Sc1ccccc1N2C,329.2
1807,N#Cc1cc(c2ccc(cc2)N(c2ccccc2)c2ccccc2)c(nc1N)c1cccs1,306.7
1808,c1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)c1ccc2c(c1)c1ccccc1n2c1ccccc1,292.0
1809,Fc1c(F)c(NCCNc2c(F)c(F)c3c(c2F)nc2c(n3)c(F)c(c(c2F)F)F)c(c2c1nc1c(n2)c(F)c(c(c1F)F)F)F,396.4
1810,C1(C)c2cc3nc([nH]c3cc2c2c1cccc2)c1ccccc1,303.1
1811,Brc1ccc(cc1)C=C1N=C(N(C1=O)Cc1ccccc1)C,319.7
1812,CSc1nc(cc(n1)c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,302.7
1813,O=C1C=CC2=C3c4cc(O)c(cc4CC3(COC2=C1)O)O,352.4
1814,ClC1=C(N(Cc2ccccc2)Cc2ccccc2)C(=O)C(=C(C1=O)N(Cc1ccccc1)Cc1ccccc1)Cl,474.9
1815,CCN(c1ccc(cc1)C=C(c1ccc(s1)c1nc2c([nH]1)cc(cc2)C(=O)O)C#N)CC,375.6
1816,COc1ccc(cc1)c1nc(c(s1)c1ccccc1O)O,317.1
1817,O=c1oc(cc2c1scc2)Cn1ccc2c1cccc2,272.7
1818,c1ccc(cc1)c1ccc(cc1)c1ccc(o1)c1ccc(o1)c1ccc(cc1)c1ccccc1,355.8
1819,CC(=O)OCC1=C(C(=O)O)N2[C@H](SC1)[C@@H](C2=O)NC(=O)Cc1cccs1,253.2
1820,ON=C1CCC(=C1c1cc(sc1C)C)c1cc(sc1C)C,271.9
1821,NCCc1c[nH]c2c1cccc2,267.0
1822,N#CC(=Cc1ccc(s1)C=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,407.5
1823,Clc1ccccc1N=Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],507.8
1824,BrCC(c1ccccc1)O,231.5
1825,Cn1c2ccc(cc2c2c1cccc2)C(C#N)C#N,293.5
1826,OC(=O)CCC(C(=O)O)NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C,337.1
1827,c1ccc(cc1)C1CCC(=CC1)c1ccc(s1)c1cccs1,313.5
1828,O=C([C@@H]1O[C@H]1c1ccccc1C)c1ccccc1,301.4
1829,Brc1ccc2n(c1)c(Cc1ccccc1)c(n2)c1ccccc1O,304.6
1830,Brc1ccc2c(c1)nc1c(n2)[nH]c2c([nH]1)cccc2,331.4
1831,OC(=O)C1=CC(=NNc2ccc(cc2)S(=O)(=O)Nc2ccccn2)C=CC1=O,373.6
1832,OC(=O)CCC(C(=O)O)NC(=O)c1ccc(cc1)NCC1CNc2c(N1)c(=O)nc([nH]2)N,267.9
1833,COc1cc2c(cc1OC)[nH]c1c2scc1,276.8
1834,O[C@H]1[C@H](O)C[C@@H](O[C@@H]1C)c1ccc2c(c1O)C(=O)C1=C(C2=O)[C@@]2(O)C(=O)C[C@](C[C@]2(C=C1)O)(C)O,384.3
1835,FC(c1cccc(c1)C1(COC2C(=C1)c1ccccc1C=C2)c1cccc(c1)C(F)(F)F)(F)F,292.5
1836,O=Cc1ccc(cc1)C#CC(O)C,309.0
1837,c1ccc2c(c1)c1ccc3c(c1cc2)cccc3,312.7
1838,CC(NC(=O)CNc1ccccc1)CCc1ccccc1,261.2
1839,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)cc2c(c1O)c(=O)c1c(o2)cc(c(c1)O)O,298.4
1840,Brc1ccc(cc1)c1cn2c(n1)cc(cc2)C=Cc1cccs1,342.2
1841,[O-][N+](=O)c1cccc(c1)N=NC(=NNc1ccccc1)c1ccccc1,506.6
1842,COc1ccc2c(c1)C(=O)CC=N2,311.1
1843,O=C(C(F)(F)F)C(=CC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)C(=O)C(F)(F)F,338.2
1844,CN(c1ccc(cc1)C#Cc1ccc(s1)C=C(C(=O)O)C#N)C,370.8
1845,OCC(Cn1ccc(=CC=C2C(=O)ON=C2c2ccccc2)cc1)O,392.7
1846,CCn1c(=NN=c2sc3c(n2CC)ccc(c3)S(=O)(=O)O)sc2c1ccc(c2)S(=O)(=O)O,304.6
1847,CCOC(=O)c1ccc(cc1)c1ccc(s1)C#Cc1ccc(cc1)OC,327.1
1848,Cc1c(sc2c1sc(c2)C=NC)c1nc2c(s1)cccc2,332.6
1849,COc1ccccc1C1CC(=NN1c1ccccc1)c1ccc2c(c1)C1(c3c2cccc3)c2ccccc2c2c1cccc2,337.5
1850,N#Cc1cc(Oc2ccc(cc2)CO)c(cc1C#N)Cl,266.8
1851,CN(c1ccc(cc1)C=Cc1c(F)c(F)c(c(c1F)F)C=Cc1ccc(cc1)N(C)C)C,364.6
1852,Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2=O)C,269.8
1853,COC1CC(=C(C1=O)c1cc(sc1C)C)c1cc(sc1C)C,327.4
1854,Cc1cc(c(c(c1CC1=NCCN1)C)O)C(C)(C)C,248.8
1855,Nc1ccc2c3c1cccc3c1c3c2cccc3ccc1,406.4
1856,CC(c1ccc2c(c1)nc(o2)c1ccc(s1)c1nc2c(o1)ccc(c2)C(C)(C)C)(C)C,332.8
1857,CCn1c2ccccc2c2c1nc1c(n2)ccc2c1c(=O)[nH][nH]c2=O,356.1
1858,Cc1cc(C)c(c(c1)C)B(c1c(C)cc(cc1C)C)c1ccc(s1)B1N(CCN1C(C)(C)C)C(C)(C)C,276.1
1859,ClCc1cc(=O)oc2c1cc1nc(oc1c2)c1ccccc1,298.7
1860,n1ccc(cc1)c1ccncc1,256.5
1861,COC(=O)c1n2nc(C#Cc3ccc(cc3)F)ccc2c(c1C(=O)OC)C(=O)OC,317.6
1862,CN(c1ccccc1)c1ccc(cc1)C=CSC=Cc1ccc(cc1)N(c1ccccc1)C,330.1
1863,COC(=O)Cn1c(=O)c2cccc3c2c(c1=O)ccc3N1CCOCC1,335.0
1864,C#Cc1c(C#Cc2ccc(s2)C#Cc2cc(cc(c2C#C)[Si](C)(C)C)[Si](C)(C)C)cc(cc1[Si](C)(C)C)[Si](C)(C)C,338.9
1865,COc1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccc(cc1CC2)C#N)ccc(c3)C#N,304.8
1866,c1ccc(cc1)Cn1c(nc(c1c1ccco1)c1ccco1)c1ccccc1,253.5
1867,OC(=O)[C@H](Cc1ccc2c(c1)cccc2)N,288.1
1868,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=S)[nH]c1=O,350.6
1869,C1(C)c2cc3c(C#Cc4ccccc4)c4ccccc4c(c3cc2c2c1cc(Br)cc2)C#Cc1ccccc1,444.5
1870,CCOCCCn1c(Nc2ccc(cc2)[N+](=O)[O-])nc2c1cc1oc(=O)c(c(c1c2)C)C(=O)N,313.9
1871,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)c([C@@H]2OC[C@@H]([C@@H]([C@H]2O)O)O)c2c(c1O)c(=O)cc(o2)c1ccc(cc1)O,284.0
1872,Cc1ccc(cc1)C(=NNc1ccccc1)N=Nc1ccc(cc1)Cl,502.7
1873,N#CC(=Cc1ccc(s1)c1ccc(c2c1nc(s2)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,366.5
1874,Cn1cc(c2c1ccc(c2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C1C(=O)NC(=O)NC1=O,322.0
1875,c1ccc(nc1)CN(c1ccc(cc1)C=Cc1cnc2c(n1)cccc2)Cc1ccccn1,347.0
1876,O=C1CN2C(N1)(C)C(c1c2ccc(c1)c1cccc2c1sc1c2cccc1)(C)C,283.4
1877,OC(=O)C(Cc1ccccc1)NC1=CC(=O)C(=CC1=O)NC(C(=O)O)Cc1ccccc1,448.1
1878,c1ccc2c(c1)nc(s2)c1ccc(cc1)c1ccc(cc1)n1c2ccccc2c2c1cccc2,303.3
1879,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1nc2c([nH]1)c1ccccc1c1c2cccc1,325.1
1880,Clc1ccc(cc1)N=NC(=NNc1ccccc1)c1ccccc1,501.7
1881,Clc1ccc2c(c1)nccc2n1nnc(c1C)C(=O)C=Cc1ccco1,319.0
1882,Cc1sc(c(c1C#N)C#N)c1sc(c(c1C#N)C#N)C,307.6
1883,OCc1ccc(o1)C=O,299.9
1884,O=C(c1c2[nH]c3ncccc3nc2n(c1=O)CCc1ccccc1)c1ccccc1,322.2
1885,COC(=O)[C@@]1(C[C@]1(O[Si](C)(C)C)c1ccccc1)c1ccc(cc1)Br,237.1
1886,Cn1c2ccc(cc2c2c1cccc2)c1nnn[nH]1,294.2
1887,CC(c1ccc(cc1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)C(C)(C)C)(C)C,334.9
1888,CC1C(=CC1)c1ccc(s1)CN[C@@H]1C[C@H]1NCc1ccc(s1)C1=C(CC1)C,271.8
1889,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1c(nc2c1nc(N)[nH]c2=O)c1ccco1,263.4
1890,[O-][N+](=O)c1ccc(cc1)C=CC=Cc1ccc2c(c1)c(=C1SC=CS1)c1c(c2=C2SC=CS2)cccc1,373.0
1891,CN1c2ccc(cc2Sc2c1cccc2)c1ccc(cc1)[Si](c1ccc(cc1)C=C(C(=O)O)C#N)(c1ccccc1)c1ccccc1,304.5
1892,CC(=O)OCCn1c(=O)c2ccc(c3c2c(c1=O)ccc3)Oc1ccccc1Cl,324.6
1893,CC1(C)c2cccnc2c2c1cccn2,268.4
1894,N#CC(=Cc1ccc(cc1)NN=C(c1ccc(cc1)Br)C)C#N,343.9
1895,Clc1ccccc1N=NC(=NNc1nc2c(s1)cccc2)c1cccs1,500.3
1896,CN1c2ccccc2C(C21C=Nc1c(O2)c(C=Cc2cc3ccccc3c3c2OC(C=C3)(c2ccccc2)c2ccccc2)cc2c1cccc2)(C)C,326.5
1897,Brc1ccc(cc1)c1ccccc1c1nc2n(c1)ccc(c2)C=Cc1ccc(cc1)N(C)C,340.4
1898,C1(C)c2cc(ccc2c2c1cccc2)c1nnn(c1)c1ccccc1,287.8
1899,COc1ccc(cc1)C=CC=Cc1ccccc1,319.5
1900,Clc1ccccc1N=Nc1nc2c(s1)cccc2,498.3
1901,COc1ccc(cc1)c1nn2c(c1)c(=O)[nH]c(c2)c1ccc(cc1)Cl,295.8
1902,Cc1c(sc2c1sc(c2)C=NNc1ccccc1)c1nc2c(s1)cccc2,369.8
1903,C(=O)N1C2C1CN(C2)CC=C(c1cccc(c1)Cl)c1ccccc1,248.1
1904,N#CC(c1c(Cl)cc(cc1Cl)n1ncc(=O)[nH]c1=O)c1ccc(cc1)Cl,272.5
1905,OC(=O)Cc1ccccc1F,231.7
1906,Nc1ccc(cc1C)c1ccc(c(c1)C)N,262.8
1907,CCOC(=O)c1cc(c2c1ccccc2)C(=O)OCC,441.7
1908,O=c1ncn(c2c1cccn2)C1CC1,292.0
1909,c1ccc(cc1)c1ccc(s1)c1ccc(s1)c1ccccc1,327.6
1910,c1ccc(cc1)[C@@H]1COC(=N1)c1ccccc1,244.3
1911,O=C1N(C)C(=O)C(=C1c1ccc2c(c1)[nH]c1c2cccc1)c1c[nH]c2c1cccc2,378.8
1912,CCc1ccc(cc1)n1c(nc(c1c1ccccc1)c1ccccc1)c1cccc(c1)[N+](=O)[O-],316.3
1913,OCCn1c(=O)c2ccc(c3c2c(c1=O)ccc3)Oc1ccc(cc1)F,323.7
1914,COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1c(N2)ccc(c1)OC,289.9
1915,Cc1ccc(cc1)N=NC(=NNc1ccccc1)c1ccccc1,497.6
1916,C1=C(I)c2ccccc2S(=O)(=O)N1CC,295.4
1917,CC(=O)N(c1ccc(cc1)C=Cc1ccccc1)O,304.9
1918,COc1cc(ccc1OC)C=c1oc(=Cc2ccccc2)c2c1cccc2,353.3
1919,O=Cc1[n+]([O-])c2ccccc2[n+](c1c1ccccc1)[O-],394.1
1920,Cc1ccc(c(c1)N=Cc1ccccn1)C,305.3
1921,Cc1ccc(cc1)CNC1=C(Br)C(=O)OC1OCc1ccccc1,234.5
1922,C(=O)N1CC2C(C1)N2C(c1ccccc1)c1ccccc1,232.4
1923,Nc1ncc2c(c1c1ccccc1)cccc2,321.2
1924,C(Cn1c2cc(sc2c2c1cc(s2)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,389.9
1925,CN(CCNc1c2ccccc2nc2c1cc1c3c2cccc3c(=O)n(c1=O)CCN(C)C)C,363.2
1926,Clc1ccc(cc1)C=Cc1ccc(cc1)c1nc(c(n1c1ccccc1)c1ccccc1)c1ccccc1,326.1
1927,Cc1ccc(cc1)C=CC(=O)c1nnn(c1C)c1ccnc2c1ccc(c2)Cl,318.8
1928,CCOC(=O)C1=C(NC(=O)C1=Cc1ccc(s1)c1cccs1)c1ccccc1,381.2
1929,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CC[C@H](CC1)N)Cc1ccccc1,234.1
1930,c1ccc2c(c1)c1ccccc1c1c2cccc1,296.0
1931,CCN(c1ccc(c(c1)O)c1[nH]c2c(n1)ccc(c2)n1nc2c(n1)c1ccccc1cc2)CC,325.3
1932,O=C1C=C(C)C(=O)C2(N1)NC(=O)c1c(N2C2CC2)nccc1,365.9
1933,C(=O)OCc1cc(=O)oc2c1cc1nc(oc1c2)c1ccccc1,296.5
1934,[O-][N+](=O)c1cccc(c1)C=NNC(=Cc1ccc2c(n1)cccc2)c1ccccc1,353.3
1935,c1ccc(cc1)c1ccc2c(c1)c(c1ccc(cc1)n1c3ccccc3c3c1cccc3)c1c(c2c2ccc(cc2)c2ccccc2)cccc1,377.3
1936,CCC(c1cccc(c1)F)O,233.6
1937,ON=C(c1scc(n1)C)C(=O)O,265.9
1938,CO[Si](CCCSC(=O)c1ncccc1C(=O)SCCC[Si](OC)(OC)OC)(OC)OC,305.9
1939,Clc1ccc(cc1)Cn1c(C=Cc2ccccc2)nc(c1c1ccco1)c1ccco1,314.9
1940,Clc1ccnc2c1cc(n2S(=O)(=O)c1ccccc1)I,270.7
1941,c1ccc2c(c1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1cccc2c1cccc2,372.2
1942,O=C(c1ccccc1)NN=C(c1ccccn1)c1ccccc1,288.2
1943,CCOC(=O)c1cc2cc3cc(OC)ccc3nc2[nH]c1=O,347.4
1944,c1cc(nc(c1)c1nc2c(o1)cccc2)c1nc2c(o1)cccc2,279.4
1945,C1(C)c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1ccc(s1)C=C(C(=O)O)C#N,365.7
1946,Clc1cc(C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])c(c(c1)C(C)(C)C)O,314.4
1947,OC(=O)c1cc2ccccc2c(c1O)N=Nc1ccc2c(c1)c(ccc2)S(=O)(=O)O,496.9
1948,O=C1c2ccccc2SC1=C1Sc2c(C1=O)cccc2,435.6
1949,CCCOC(CC(=C=O)C=Cc1ccc(c(c1)OC)OCCC)C=Cc1ccc(c(c1)OC)OCCC,315.5
1950,C(=O)NC1=CC(=O)C(=O)c2c1cccc2,493.3
1951,O=C1NC(=O)c2c1cccc2,279.7
1952,OCC(=O)CCc1ccccc1,250.6
1953,c1ccc(cc1)Nc1nc(nc(n1)Nc1ccccc1)Nc1ccc2c(c1)cc1c(c2)cccc1,364.4
1954,COc1ccccc1[N+](=O)[O-],319.9
